Date:  14:27, Wednesday, March 13, 2013
Model name: RD100_solder
Study name: Study 1
Plot type: Thermal Thermal2
Time step: 1
Result Type: HFluxY 


Node  ,Value (W/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)  ,Components
31110  ,-3.612e+002  ,-38.585  ,9.9186  ,-13.735  ,iso-1
31111  ,-3.560e+002  ,-37.872  ,9.9186  ,-14.459  ,iso-1
31118  ,-3.627e+002  ,-38.585  ,9.9186  ,-13.012  ,iso-1
31119  ,-3.655e+002  ,-38.585  ,9.9186  ,-12.289  ,iso-1
31120  ,-3.625e+002  ,-37.872  ,9.9186  ,-13.012  ,iso-1
31125  ,-3.655e+002  ,-38.585  ,9.9186  ,-11.566  ,iso-1
31126  ,-3.727e+002  ,-38.585  ,9.9186  ,-10.843  ,iso-1
31127  ,-3.608e+002  ,-37.872  ,9.9186  ,-11.566  ,iso-1
31132  ,-3.707e+002  ,-38.585  ,9.9186  ,-10.119  ,iso-1
31133  ,-3.659e+002  ,-38.585  ,9.9186  ,-9.3961  ,iso-1
31134  ,-3.644e+002  ,-37.872  ,9.9186  ,-10.119  ,iso-1
31139  ,-3.633e+002  ,-38.585  ,9.9186  ,-8.673  ,iso-1
31140  ,-3.688e+002  ,-38.585  ,9.9186  ,-7.9498  ,iso-1
31141  ,-3.511e+002  ,-37.872  ,9.9186  ,-8.673  ,iso-1
31145  ,-3.697e+002  ,-38.585  ,9.9186  ,-7.2266  ,iso-1
31146  ,-3.724e+002  ,-38.585  ,9.9186  ,-6.5034  ,iso-1
31147  ,-3.635e+002  ,-37.872  ,9.9186  ,-7.2266  ,iso-1
31151  ,-3.676e+002  ,-38.585  ,9.9186  ,-5.7802  ,iso-1
31152  ,-3.615e+002  ,-38.585  ,9.9186  ,-5.057  ,iso-1
31153  ,-3.606e+002  ,-37.872  ,9.9186  ,-5.7802  ,iso-1
31156  ,-3.669e+002  ,-38.585  ,9.9186  ,-4.3338  ,iso-1
31157  ,-3.706e+002  ,-38.585  ,9.9186  ,-3.6106  ,iso-1
31158  ,-3.573e+002  ,-37.872  ,9.9186  ,-4.3338  ,iso-1
31166  ,-3.706e+002  ,-38.585  ,9.9186  ,-2.8874  ,iso-1
31167  ,-3.649e+002  ,-38.585  ,9.9186  ,-2.1642  ,iso-1
31168  ,-3.635e+002  ,-37.872  ,9.9186  ,-2.8874  ,iso-1
31174  ,-3.634e+002  ,-38.585  ,9.9186  ,-1.441  ,iso-1
31175  ,-3.637e+002  ,-38.585  ,9.9186  ,-0.71781  ,iso-1
31176  ,-3.552e+002  ,-37.872  ,9.9186  ,-1.441  ,iso-1
31182  ,-3.690e+002  ,-38.585  ,9.9186  ,0.0053806  ,iso-1
31183  ,-3.705e+002  ,-38.585  ,9.9186  ,0.72857  ,iso-1
31184  ,-3.631e+002  ,-37.872  ,9.9186  ,0.0053806  ,iso-1
31190  ,-3.693e+002  ,-38.585  ,9.9186  ,1.4518  ,iso-1
31191  ,-3.658e+002  ,-38.585  ,9.9186  ,2.175  ,iso-1
31192  ,-3.650e+002  ,-37.872  ,9.9186  ,1.4518  ,iso-1
31196  ,-3.663e+002  ,-38.585  ,9.9186  ,2.8982  ,iso-1
31197  ,-3.631e+002  ,-38.585  ,9.9186  ,3.6214  ,iso-1
31198  ,-3.602e+002  ,-37.872  ,9.9186  ,2.8982  ,iso-1
31203  ,-3.615e+002  ,-38.585  ,9.9186  ,4.3445  ,iso-1
31204  ,-3.621e+002  ,-38.585  ,9.9186  ,5.0677  ,iso-1
31205  ,-3.533e+002  ,-37.872  ,9.9186  ,4.3445  ,iso-1
31210  ,-3.683e+002  ,-38.585  ,9.9186  ,5.7909  ,iso-1
31211  ,-3.680e+002  ,-38.585  ,9.9186  ,6.5141  ,iso-1
31212  ,-3.618e+002  ,-37.872  ,9.9186  ,5.7909  ,iso-1
31218  ,-3.665e+002  ,-38.585  ,9.9186  ,7.2373  ,iso-1
31219  ,-3.637e+002  ,-38.585  ,9.9186  ,7.9605  ,iso-1
31220  ,-3.607e+002  ,-37.872  ,9.9186  ,7.2373  ,iso-1
31225  ,-3.658e+002  ,-38.585  ,9.9186  ,8.6837  ,iso-1
31226  ,-3.657e+002  ,-38.585  ,9.9186  ,9.4069  ,iso-1
31227  ,-3.631e+002  ,-37.872  ,9.9186  ,8.6837  ,iso-1
31234  ,-3.694e+002  ,-38.585  ,9.9186  ,10.13  ,iso-1
31235  ,-3.696e+002  ,-38.585  ,9.9186  ,10.853  ,iso-1
31236  ,-3.641e+002  ,-37.872  ,9.9186  ,10.13  ,iso-1
31239  ,-3.659e+002  ,-38.585  ,9.9186  ,11.576  ,iso-1
31240  ,-3.682e+002  ,-38.585  ,9.9186  ,12.3  ,iso-1
31241  ,-3.623e+002  ,-37.872  ,9.9186  ,11.576  ,iso-1
31248  ,-3.720e+002  ,-38.585  ,9.9186  ,13.023  ,iso-1
31249  ,-3.732e+002  ,-38.585  ,9.9186  ,13.746  ,iso-1
31250  ,-3.688e+002  ,-37.872  ,9.9186  ,13.023  ,iso-1
31253  ,-3.822e+002  ,-38.585  ,9.9186  ,14.469  ,iso-1
31254  ,-3.915e+002  ,-38.585  ,9.9186  ,15.192  ,iso-1
31255  ,-3.758e+002  ,-37.872  ,9.9186  ,14.469  ,iso-1
31260  ,-4.136e+002  ,-38.585  ,9.9186  ,15.916  ,iso-1
31261  ,-4.394e+002  ,-38.585  ,9.9186  ,16.639  ,iso-1
31262  ,-4.086e+002  ,-37.872  ,9.9186  ,15.916  ,iso-1
31269  ,-4.836e+002  ,-38.585  ,9.9186  ,17.362  ,iso-1
31270  ,-5.496e+002  ,-38.585  ,9.9186  ,18.085  ,iso-1
31271  ,-4.803e+002  ,-37.872  ,9.9186  ,17.362  ,iso-1
31278  ,-7.064e+002  ,-38.585  ,9.9186  ,18.808  ,iso-1
31279  ,-9.739e+002  ,-38.585  ,9.9186  ,19.532  ,iso-1
31280  ,-6.582e+002  ,-37.872  ,9.9186  ,18.808  ,iso-1
31283  ,-9.140e+002  ,-37.159  ,9.9186  ,-29.646  ,iso-1
31287  ,-7.238e+002  ,-37.159  ,9.9186  ,-28.922  ,iso-1
31288  ,-5.568e+002  ,-37.159  ,9.9186  ,-28.199  ,iso-1
31289  ,-7.049e+002  ,-36.446  ,9.9186  ,-28.922  ,iso-1
31295  ,-4.830e+002  ,-37.159  ,9.9186  ,-27.476  ,iso-1
31296  ,-4.417e+002  ,-37.159  ,9.9186  ,-26.753  ,iso-1
31297  ,-4.858e+002  ,-36.446  ,9.9186  ,-27.476  ,iso-1
31300  ,-4.062e+002  ,-37.159  ,9.9186  ,-26.03  ,iso-1
31301  ,-3.860e+002  ,-37.159  ,9.9186  ,-25.306  ,iso-1
31302  ,-3.959e+002  ,-36.446  ,9.9186  ,-26.03  ,iso-1
31307  ,-3.766e+002  ,-37.159  ,9.9186  ,-24.583  ,iso-1
31308  ,-3.758e+002  ,-37.159  ,9.9186  ,-23.86  ,iso-1
31309  ,-3.795e+002  ,-36.446  ,9.9186  ,-24.583  ,iso-1
31315  ,-3.715e+002  ,-37.159  ,9.9186  ,-23.137  ,iso-1
31316  ,-3.696e+002  ,-37.159  ,9.9186  ,-22.414  ,iso-1
31317  ,-3.490e+002  ,-36.446  ,9.9186  ,-23.137  ,iso-1
31319  ,-3.705e+002  ,-37.159  ,9.9186  ,-21.69  ,iso-1
31320  ,-3.675e+002  ,-37.159  ,9.9186  ,-20.967  ,iso-1
31321  ,-3.451e+002  ,-36.446  ,9.9186  ,-21.69  ,iso-1
31325  ,-3.622e+002  ,-37.159  ,9.9186  ,-20.244  ,iso-1
31326  ,-3.633e+002  ,-37.159  ,9.9186  ,-19.521  ,iso-1
31327  ,-3.440e+002  ,-36.446  ,9.9186  ,-20.244  ,iso-1
31330  ,-3.580e+002  ,-37.159  ,9.9186  ,-18.798  ,iso-1
31331  ,-3.545e+002  ,-37.159  ,9.9186  ,-18.074  ,iso-1
31332  ,-3.384e+002  ,-36.446  ,9.9186  ,-18.798  ,iso-1
31337  ,-3.568e+002  ,-37.159  ,9.9186  ,-17.351  ,iso-1
31338  ,-3.570e+002  ,-37.159  ,9.9186  ,-16.628  ,iso-1
31339  ,-3.419e+002  ,-36.446  ,9.9186  ,-17.351  ,iso-1
31343  ,-3.634e+002  ,-37.159  ,9.9186  ,-15.905  ,iso-1
31344  ,-3.561e+002  ,-37.159  ,9.9186  ,-15.182  ,iso-1
31345  ,-3.538e+002  ,-36.446  ,9.9186  ,-15.905  ,iso-1
31350  ,-3.538e+002  ,-37.159  ,9.9186  ,-14.459  ,iso-1
31351  ,-3.536e+002  ,-37.159  ,9.9186  ,-13.735  ,iso-1
31352  ,-3.647e+002  ,-36.446  ,9.9186  ,-14.459  ,iso-1
31360  ,-3.570e+002  ,-37.159  ,9.9186  ,-13.012  ,iso-1
31361  ,-3.588e+002  ,-37.159  ,9.9186  ,-12.289  ,iso-1
31362  ,-3.647e+002  ,-36.446  ,9.9186  ,-13.012  ,iso-1
31367  ,-3.557e+002  ,-37.159  ,9.9186  ,-11.566  ,iso-1
31368  ,-3.585e+002  ,-37.159  ,9.9186  ,-10.843  ,iso-1
31369  ,-3.540e+002  ,-36.446  ,9.9186  ,-11.566  ,iso-1
31374  ,-3.575e+002  ,-37.159  ,9.9186  ,-10.119  ,iso-1
31375  ,-3.535e+002  ,-37.159  ,9.9186  ,-9.3961  ,iso-1
31376  ,-3.540e+002  ,-36.446  ,9.9186  ,-10.119  ,iso-1
31381  ,-3.486e+002  ,-37.159  ,9.9186  ,-8.673  ,iso-1
31382  ,-3.551e+002  ,-37.159  ,9.9186  ,-7.9498  ,iso-1
31383  ,-3.544e+002  ,-36.446  ,9.9186  ,-8.673  ,iso-1
31385  ,-3.585e+002  ,-37.159  ,9.9186  ,-7.2266  ,iso-1
31386  ,-3.573e+002  ,-37.159  ,9.9186  ,-6.5034  ,iso-1
31387  ,-3.581e+002  ,-36.446  ,9.9186  ,-7.2266  ,iso-1
31392  ,-3.532e+002  ,-37.159  ,9.9186  ,-5.7802  ,iso-1
31393  ,-3.483e+002  ,-37.159  ,9.9186  ,-5.057  ,iso-1
31394  ,-3.551e+002  ,-36.446  ,9.9186  ,-5.7802  ,iso-1
31400  ,-3.553e+002  ,-37.159  ,9.9186  ,-4.3338  ,iso-1
31401  ,-3.615e+002  ,-37.159  ,9.9186  ,-3.6106  ,iso-1
31402  ,-3.569e+002  ,-36.446  ,9.9186  ,-4.3338  ,iso-1
31407  ,-3.570e+002  ,-37.159  ,9.9186  ,-2.8874  ,iso-1
31408  ,-3.524e+002  ,-37.159  ,9.9186  ,-2.1642  ,iso-1
31409  ,-3.579e+002  ,-36.446  ,9.9186  ,-2.8874  ,iso-1
31414  ,-3.514e+002  ,-37.159  ,9.9186  ,-1.441  ,iso-1
31415  ,-3.578e+002  ,-37.159  ,9.9186  ,-0.71781  ,iso-1
31416  ,-3.547e+002  ,-36.446  ,9.9186  ,-1.441  ,iso-1
31421  ,-3.590e+002  ,-37.159  ,9.9186  ,0.0053806  ,iso-1
31422  ,-3.629e+002  ,-37.159  ,9.9186  ,0.72857  ,iso-1
31423  ,-3.555e+002  ,-36.446  ,9.9186  ,0.0053806  ,iso-1
31428  ,-3.628e+002  ,-37.159  ,9.9186  ,1.4518  ,iso-1
31429  ,-3.580e+002  ,-37.159  ,9.9186  ,2.175  ,iso-1
31430  ,-3.547e+002  ,-36.446  ,9.9186  ,1.4518  ,iso-1
31434  ,-3.595e+002  ,-37.159  ,9.9186  ,2.8982  ,iso-1
31435  ,-3.578e+002  ,-37.159  ,9.9186  ,3.6214  ,iso-1
31436  ,-3.611e+002  ,-36.446  ,9.9186  ,2.8982  ,iso-1
31441  ,-3.587e+002  ,-37.159  ,9.9186  ,4.3445  ,iso-1
31442  ,-3.581e+002  ,-37.159  ,9.9186  ,5.0677  ,iso-1
31443  ,-3.621e+002  ,-36.446  ,9.9186  ,4.3445  ,iso-1
31448  ,-3.572e+002  ,-37.159  ,9.9186  ,5.7909  ,iso-1
31449  ,-3.567e+002  ,-37.159  ,9.9186  ,6.5141  ,iso-1
31450  ,-3.564e+002  ,-36.446  ,9.9186  ,5.7909  ,iso-1
31454  ,-3.592e+002  ,-37.159  ,9.9186  ,7.2373  ,iso-1
31455  ,-3.601e+002  ,-37.159  ,9.9186  ,7.9605  ,iso-1
31456  ,-3.555e+002  ,-36.446  ,9.9186  ,7.2373  ,iso-1
31461  ,-3.576e+002  ,-37.159  ,9.9186  ,8.6837  ,iso-1
31462  ,-3.571e+002  ,-37.159  ,9.9186  ,9.4069  ,iso-1
31463  ,-3.508e+002  ,-36.446  ,9.9186  ,8.6837  ,iso-1
31469  ,-3.559e+002  ,-37.159  ,9.9186  ,10.13  ,iso-1
31470  ,-3.554e+002  ,-37.159  ,9.9186  ,10.853  ,iso-1
31471  ,-3.506e+002  ,-36.446  ,9.9186  ,10.13  ,iso-1
31474  ,-3.557e+002  ,-37.159  ,9.9186  ,11.576  ,iso-1
31475  ,-3.617e+002  ,-37.159  ,9.9186  ,12.3  ,iso-1
31476  ,-3.559e+002  ,-36.446  ,9.9186  ,11.576  ,iso-1
31483  ,-3.689e+002  ,-37.159  ,9.9186  ,13.023  ,iso-1
31484  ,-3.679e+002  ,-37.159  ,9.9186  ,13.746  ,iso-1
31485  ,-3.688e+002  ,-36.446  ,9.9186  ,13.023  ,iso-1
31489  ,-3.730e+002  ,-37.159  ,9.9186  ,14.469  ,iso-1
31490  ,-3.869e+002  ,-37.159  ,9.9186  ,15.192  ,iso-1
31491  ,-3.727e+002  ,-36.446  ,9.9186  ,14.469  ,iso-1
31496  ,-4.081e+002  ,-37.159  ,9.9186  ,15.916  ,iso-1
31497  ,-4.350e+002  ,-37.159  ,9.9186  ,16.639  ,iso-1
31498  ,-4.120e+002  ,-36.446  ,9.9186  ,15.916  ,iso-1
31505  ,-4.814e+002  ,-37.159  ,9.9186  ,17.362  ,iso-1
31506  ,-5.227e+002  ,-37.159  ,9.9186  ,18.085  ,iso-1
31507  ,-4.813e+002  ,-36.446  ,9.9186  ,17.362  ,iso-1
31510  ,-6.633e+002  ,-37.159  ,9.9186  ,18.808  ,iso-1
31511  ,-9.213e+002  ,-37.159  ,9.9186  ,19.532  ,iso-1
31512  ,-6.618e+002  ,-36.446  ,9.9186  ,18.808  ,iso-1
31518  ,-9.280e+002  ,-35.733  ,9.9186  ,-29.646  ,iso-1
31526  ,-6.944e+002  ,-35.733  ,9.9186  ,-28.922  ,iso-1
31527  ,-5.642e+002  ,-35.733  ,9.9186  ,-28.199  ,iso-1
31528  ,-6.507e+002  ,-35.02  ,9.9186  ,-28.922  ,iso-1
31530  ,-4.927e+002  ,-35.733  ,9.9186  ,-27.476  ,iso-1
31531  ,-4.375e+002  ,-35.733  ,9.9186  ,-26.753  ,iso-1
31532  ,-4.888e+002  ,-35.02  ,9.9186  ,-27.476  ,iso-1
31535  ,-4.055e+002  ,-35.733  ,9.9186  ,-26.03  ,iso-1
31536  ,-3.885e+002  ,-35.733  ,9.9186  ,-25.306  ,iso-1
31537  ,-4.217e+002  ,-35.02  ,9.9186  ,-26.03  ,iso-1
31542  ,-3.764e+002  ,-35.733  ,9.9186  ,-24.583  ,iso-1
31543  ,-3.781e+002  ,-35.733  ,9.9186  ,-23.86  ,iso-1
31544  ,-3.794e+002  ,-35.02  ,9.9186  ,-24.583  ,iso-1
31549  ,-3.594e+002  ,-35.733  ,9.9186  ,-23.137  ,iso-1
31550  ,-3.582e+002  ,-35.733  ,9.9186  ,-22.414  ,iso-1
31551  ,-3.477e+002  ,-35.02  ,9.9186  ,-23.137  ,iso-1
31558  ,-3.558e+002  ,-35.733  ,9.9186  ,-21.69  ,iso-1
31559  ,-3.612e+002  ,-35.733  ,9.9186  ,-20.967  ,iso-1
31560  ,-3.415e+002  ,-35.02  ,9.9186  ,-21.69  ,iso-1
31566  ,-3.622e+002  ,-35.733  ,9.9186  ,-20.244  ,iso-1
31567  ,-3.640e+002  ,-35.733  ,9.9186  ,-19.521  ,iso-1
31568  ,-3.466e+002  ,-35.02  ,9.9186  ,-20.244  ,iso-1
31575  ,-3.626e+002  ,-35.733  ,9.9186  ,-18.798  ,iso-1
31576  ,-3.633e+002  ,-35.733  ,9.9186  ,-18.074  ,iso-1
31577  ,-3.478e+002  ,-35.02  ,9.9186  ,-18.798  ,iso-1
31583  ,-3.618e+002  ,-35.733  ,9.9186  ,-17.351  ,iso-1
31584  ,-3.533e+002  ,-35.733  ,9.9186  ,-16.628  ,iso-1
31585  ,-3.518e+002  ,-35.02  ,9.9186  ,-17.351  ,iso-1
31590  ,-3.625e+002  ,-35.733  ,9.9186  ,-15.905  ,iso-1
31591  ,-3.685e+002  ,-35.733  ,9.9186  ,-15.182  ,iso-1
31592  ,-3.361e+002  ,-35.02  ,9.9186  ,-15.905  ,iso-1
31597  ,-3.781e+002  ,-35.733  ,9.9186  ,-14.459  ,iso-1
31598  ,-3.781e+002  ,-35.733  ,9.9186  ,-13.735  ,iso-1
31599  ,-3.794e+002  ,-35.02  ,9.9186  ,-14.459  ,iso-1
31605  ,-3.648e+002  ,-35.733  ,9.9186  ,-13.012  ,iso-1
31606  ,-3.577e+002  ,-35.733  ,9.9186  ,-12.289  ,iso-1
31607  ,-3.717e+002  ,-35.02  ,9.9186  ,-13.012  ,iso-1
31612  ,-3.529e+002  ,-35.733  ,9.9186  ,-11.566  ,iso-1
31613  ,-3.523e+002  ,-35.733  ,9.9186  ,-10.843  ,iso-1
31614  ,-3.569e+002  ,-35.02  ,9.9186  ,-11.566  ,iso-1
31618  ,-3.533e+002  ,-35.733  ,9.9186  ,-10.119  ,iso-1
31619  ,-3.637e+002  ,-35.733  ,9.9186  ,-9.3961  ,iso-1
31620  ,-3.588e+002  ,-35.02  ,9.9186  ,-10.119  ,iso-1
31624  ,-3.636e+002  ,-35.733  ,9.9186  ,-8.673  ,iso-1
31625  ,-3.647e+002  ,-35.733  ,9.9186  ,-7.9498  ,iso-1
31626  ,-3.728e+002  ,-35.02  ,9.9186  ,-8.673  ,iso-1
31629  ,-3.617e+002  ,-35.733  ,9.9186  ,-7.2266  ,iso-1
31630  ,-3.629e+002  ,-35.733  ,9.9186  ,-6.5034  ,iso-1
31631  ,-3.546e+002  ,-35.02  ,9.9186  ,-7.2266  ,iso-1
31636  ,-3.675e+002  ,-35.733  ,9.9186  ,-5.7802  ,iso-1
31637  ,-3.684e+002  ,-35.733  ,9.9186  ,-5.057  ,iso-1
31638  ,-3.720e+002  ,-35.02  ,9.9186  ,-5.7802  ,iso-1
31645  ,-3.696e+002  ,-35.733  ,9.9186  ,-4.3338  ,iso-1
31646  ,-3.695e+002  ,-35.733  ,9.9186  ,-3.6106  ,iso-1
31647  ,-3.754e+002  ,-35.02  ,9.9186  ,-4.3338  ,iso-1
31655  ,-3.620e+002  ,-35.733  ,9.9186  ,-2.8874  ,iso-1
31656  ,-3.623e+002  ,-35.733  ,9.9186  ,-2.1642  ,iso-1
31657  ,-3.572e+002  ,-35.02  ,9.9186  ,-2.8874  ,iso-1
31662  ,-3.611e+002  ,-35.733  ,9.9186  ,-1.441  ,iso-1
31663  ,-3.631e+002  ,-35.733  ,9.9186  ,-0.71781  ,iso-1
31664  ,-3.706e+002  ,-35.02  ,9.9186  ,-1.441  ,iso-1
31668  ,-3.540e+002  ,-35.733  ,9.9186  ,0.0053806  ,iso-1
31669  ,-3.454e+002  ,-35.733  ,9.9186  ,0.72857  ,iso-1
31670  ,-3.569e+002  ,-35.02  ,9.9186  ,0.0053806  ,iso-1
31673  ,-3.488e+002  ,-35.733  ,9.9186  ,1.4518  ,iso-1
31674  ,-3.525e+002  ,-35.733  ,9.9186  ,2.175  ,iso-1
31675  ,-3.486e+002  ,-35.02  ,9.9186  ,1.4518  ,iso-1
31677  ,-3.624e+002  ,-35.733  ,9.9186  ,2.8982  ,iso-1
31678  ,-3.714e+002  ,-35.733  ,9.9186  ,3.6214  ,iso-1
31679  ,-3.602e+002  ,-35.02  ,9.9186  ,2.8982  ,iso-1
31684  ,-3.690e+002  ,-35.733  ,9.9186  ,4.3445  ,iso-1
31685  ,-3.619e+002  ,-35.733  ,9.9186  ,5.0677  ,iso-1
31686  ,-3.625e+002  ,-35.02  ,9.9186  ,4.3445  ,iso-1
31691  ,-3.501e+002  ,-35.733  ,9.9186  ,5.7909  ,iso-1
31692  ,-3.506e+002  ,-35.733  ,9.9186  ,6.5141  ,iso-1
31693  ,-3.447e+002  ,-35.02  ,9.9186  ,5.7909  ,iso-1
31698  ,-3.547e+002  ,-35.733  ,9.9186  ,7.2373  ,iso-1
31699  ,-3.544e+002  ,-35.733  ,9.9186  ,7.9605  ,iso-1
31700  ,-3.547e+002  ,-35.02  ,9.9186  ,7.2373  ,iso-1
31707  ,-3.584e+002  ,-35.733  ,9.9186  ,8.6837  ,iso-1
31708  ,-3.573e+002  ,-35.733  ,9.9186  ,9.4069  ,iso-1
31709  ,-3.626e+002  ,-35.02  ,9.9186  ,8.6837  ,iso-1
31716  ,-3.511e+002  ,-35.733  ,9.9186  ,10.13  ,iso-1
31717  ,-3.521e+002  ,-35.733  ,9.9186  ,10.853  ,iso-1
31718  ,-3.573e+002  ,-35.02  ,9.9186  ,10.13  ,iso-1
31724  ,-3.558e+002  ,-35.733  ,9.9186  ,11.576  ,iso-1
31725  ,-3.624e+002  ,-35.733  ,9.9186  ,12.3  ,iso-1
31726  ,-3.583e+002  ,-35.02  ,9.9186  ,11.576  ,iso-1
31734  ,-3.670e+002  ,-35.733  ,9.9186  ,13.023  ,iso-1
31735  ,-3.650e+002  ,-35.733  ,9.9186  ,13.746  ,iso-1
31736  ,-3.690e+002  ,-35.02  ,9.9186  ,13.023  ,iso-1
31738  ,-3.745e+002  ,-35.733  ,9.9186  ,14.469  ,iso-1
31739  ,-3.878e+002  ,-35.733  ,9.9186  ,15.192  ,iso-1
31740  ,-3.742e+002  ,-35.02  ,9.9186  ,14.469  ,iso-1
31745  ,-4.127e+002  ,-35.733  ,9.9186  ,15.916  ,iso-1
31746  ,-4.357e+002  ,-35.733  ,9.9186  ,16.639  ,iso-1
31747  ,-4.098e+002  ,-35.02  ,9.9186  ,15.916  ,iso-1
31753  ,-4.911e+002  ,-35.733  ,9.9186  ,17.362  ,iso-1
31754  ,-5.367e+002  ,-35.733  ,9.9186  ,18.085  ,iso-1
31755  ,-4.925e+002  ,-35.02  ,9.9186  ,17.362  ,iso-1
31757  ,-6.784e+002  ,-35.733  ,9.9186  ,18.808  ,iso-1
31758  ,-9.438e+002  ,-35.733  ,9.9186  ,19.532  ,iso-1
31759  ,-7.434e+002  ,-35.02  ,9.9186  ,18.808  ,iso-1
31762  ,-9.122e+002  ,-34.307  ,9.9186  ,-29.646  ,iso-1
31768  ,-6.558e+002  ,-34.307  ,9.9186  ,-28.922  ,iso-1
31769  ,-5.614e+002  ,-34.307  ,9.9186  ,-28.199  ,iso-1
31770  ,-5.725e+002  ,-33.594  ,9.9186  ,-28.922  ,iso-1
31774  ,-5.033e+002  ,-34.307  ,9.9186  ,-27.476  ,iso-1
31775  ,-4.385e+002  ,-34.307  ,9.9186  ,-26.753  ,iso-1
31776  ,-5.071e+002  ,-33.594  ,9.9186  ,-27.476  ,iso-1
31780  ,-4.123e+002  ,-34.307  ,9.9186  ,-26.03  ,iso-1
31781  ,-3.758e+002  ,-34.307  ,9.9186  ,-25.306  ,iso-1
31782  ,-4.302e+002  ,-33.594  ,9.9186  ,-26.03  ,iso-1
31790  ,-3.726e+002  ,-34.307  ,9.9186  ,-24.583  ,iso-1
31791  ,-3.738e+002  ,-34.307  ,9.9186  ,-23.86  ,iso-1
31792  ,-3.860e+002  ,-33.594  ,9.9186  ,-24.583  ,iso-1
31796  ,-3.680e+002  ,-34.307  ,9.9186  ,-23.137  ,iso-1
31797  ,-3.708e+002  ,-34.307  ,9.9186  ,-22.414  ,iso-1
31798  ,-3.490e+002  ,-33.594  ,9.9186  ,-23.137  ,iso-1
31805  ,-3.675e+002  ,-34.307  ,9.9186  ,-21.69  ,iso-1
31806  ,-3.666e+002  ,-34.307  ,9.9186  ,-20.967  ,iso-1
31807  ,-3.474e+002  ,-33.594  ,9.9186  ,-21.69  ,iso-1
31809  ,-3.638e+002  ,-34.307  ,9.9186  ,-20.244  ,iso-1
31810  ,-3.666e+002  ,-34.307  ,9.9186  ,-19.521  ,iso-1
31811  ,-3.404e+002  ,-33.594  ,9.9186  ,-20.244  ,iso-1
31816  ,-3.646e+002  ,-34.307  ,9.9186  ,-18.798  ,iso-1
31817  ,-3.704e+002  ,-34.307  ,9.9186  ,-18.074  ,iso-1
31818  ,-3.380e+002  ,-33.594  ,9.9186  ,-18.798  ,iso-1
31820  ,-3.688e+002  ,-34.307  ,9.9186  ,-17.351  ,iso-1
31821  ,-3.485e+002  ,-34.307  ,9.9186  ,-16.628  ,iso-1
31822  ,-3.463e+002  ,-33.594  ,9.9186  ,-17.351  ,iso-1
31827  ,-3.325e+002  ,-34.307  ,9.9186  ,-15.905  ,iso-1
31828  ,-3.337e+002  ,-34.307  ,9.9186  ,-15.182  ,iso-1
31829  ,-3.179e+002  ,-33.594  ,9.9186  ,-15.905  ,iso-1
31835  ,-3.517e+002  ,-34.307  ,9.9186  ,-14.459  ,iso-1
31836  ,-3.626e+002  ,-34.307  ,9.9186  ,-13.735  ,iso-1
31837  ,-3.403e+002  ,-33.594  ,9.9186  ,-14.459  ,iso-1
31844  ,-3.571e+002  ,-34.307  ,9.9186  ,-13.012  ,iso-1
31845  ,-3.560e+002  ,-34.307  ,9.9186  ,-12.289  ,iso-1
31846  ,-3.592e+002  ,-33.594  ,9.9186  ,-13.012  ,iso-1
31851  ,-3.549e+002  ,-34.307  ,9.9186  ,-11.566  ,iso-1
31852  ,-3.546e+002  ,-34.307  ,9.9186  ,-10.843  ,iso-1
31853  ,-3.506e+002  ,-33.594  ,9.9186  ,-11.566  ,iso-1
31859  ,-3.511e+002  ,-34.307  ,9.9186  ,-10.119  ,iso-1
31860  ,-3.645e+002  ,-34.307  ,9.9186  ,-9.3961  ,iso-1
31861  ,-3.491e+002  ,-33.594  ,9.9186  ,-10.119  ,iso-1
31867  ,-3.698e+002  ,-34.307  ,9.9186  ,-8.673  ,iso-1
31868  ,-3.630e+002  ,-34.307  ,9.9186  ,-7.9498  ,iso-1
31869  ,-3.640e+002  ,-33.594  ,9.9186  ,-8.673  ,iso-1
31874  ,-3.458e+002  ,-34.307  ,9.9186  ,-7.2266  ,iso-1
31875  ,-3.436e+002  ,-34.307  ,9.9186  ,-6.5034  ,iso-1
31876  ,-3.375e+002  ,-33.594  ,9.9186  ,-7.2266  ,iso-1
31882  ,-3.633e+002  ,-34.307  ,9.9186  ,-5.7802  ,iso-1
31883  ,-3.734e+002  ,-34.307  ,9.9186  ,-5.057  ,iso-1
31884  ,-3.503e+002  ,-33.594  ,9.9186  ,-5.7802  ,iso-1
31891  ,-3.688e+002  ,-34.307  ,9.9186  ,-4.3338  ,iso-1
31892  ,-3.520e+002  ,-34.307  ,9.9186  ,-3.6106  ,iso-1
31893  ,-3.545e+002  ,-33.594  ,9.9186  ,-4.3338  ,iso-1
31897  ,-3.456e+002  ,-34.307  ,9.9186  ,-2.8874  ,iso-1
31898  ,-3.586e+002  ,-34.307  ,9.9186  ,-2.1642  ,iso-1
31899  ,-3.332e+002  ,-33.594  ,9.9186  ,-2.8874  ,iso-1
31904  ,-3.661e+002  ,-34.307  ,9.9186  ,-1.441  ,iso-1
31905  ,-3.641e+002  ,-34.307  ,9.9186  ,-0.71781  ,iso-1
31906  ,-3.555e+002  ,-33.594  ,9.9186  ,-1.441  ,iso-1
