Date:  14:29, Wednesday, March 13, 2013
Model name: RD100_solder
Study name: Study 1
Plot type: Thermal Thermal2
Time step: 1
Result Type: HFluxY 


Node  ,Value (W/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)  ,Components
26848  ,1.090e+001  ,15.525  ,9.9186  ,-2.9013  ,iso-1
26849  ,9.411e+001  ,15.525  ,9.9186  ,-2.1828  ,iso-1
26850  ,1.501e+000  ,14.814  ,9.9186  ,-2.9013  ,iso-1
26851  ,-2.899e+001  ,15.525  ,9.9186  ,-1.4642  ,iso-1
26852  ,2.488e+001  ,15.525  ,9.9186  ,-0.74567  ,iso-1
26853  ,-6.665e+001  ,14.814  ,9.9186  ,-1.4642  ,iso-1
26854  ,-9.760e-001  ,15.525  ,9.9186  ,-0.027114  ,iso-1
26855  ,2.649e+001  ,15.525  ,9.9186  ,0.69144  ,iso-1
26856  ,-6.420e+001  ,14.814  ,9.9186  ,-0.027116  ,iso-1
26857  ,-5.584e-001  ,15.525  ,9.9186  ,1.41  ,iso-1
26858  ,6.851e+001  ,15.525  ,9.9186  ,2.1285  ,iso-1
26859  ,-1.572e+001  ,14.814  ,9.9186  ,1.41  ,iso-1
26860  ,-2.859e+001  ,15.525  ,9.9186  ,2.8471  ,iso-1
26861  ,-1.554e+001  ,15.525  ,9.9186  ,3.5656  ,iso-1
26862  ,-8.054e+001  ,14.814  ,9.9186  ,2.8471  ,iso-1
26863  ,3.069e+000  ,15.525  ,9.9186  ,4.2842  ,iso-1
26864  ,1.712e+001  ,15.525  ,9.9186  ,5.0028  ,iso-1
26865  ,-3.713e+001  ,14.814  ,9.9186  ,4.2842  ,iso-1
26866  ,-6.562e+000  ,15.525  ,9.9186  ,5.7213  ,iso-1
26867  ,2.303e+001  ,15.525  ,9.9186  ,6.4399  ,iso-1
26868  ,-3.045e+001  ,14.814  ,9.9186  ,5.7213  ,iso-1
26869  ,-1.716e+001  ,15.525  ,9.9186  ,7.1584  ,iso-1
26870  ,-1.658e+001  ,15.525  ,9.9186  ,7.877  ,iso-1
26871  ,-6.764e+001  ,14.814  ,9.9186  ,7.1584  ,iso-1
26872  ,1.220e+001  ,15.525  ,9.9186  ,8.5955  ,iso-1
26873  ,1.009e+001  ,15.525  ,9.9186  ,9.3141  ,iso-1
26874  ,-3.482e+001  ,14.814  ,9.9186  ,8.5955  ,iso-1
26875  ,8.443e+000  ,15.525  ,9.9186  ,10.033  ,iso-1
26876  ,9.781e+000  ,15.525  ,9.9186  ,10.751  ,iso-1
26877  ,-3.569e+001  ,14.814  ,9.9186  ,10.033  ,iso-1
26878  ,9.609e+000  ,15.525  ,9.9186  ,11.47  ,iso-1
26879  ,8.072e-001  ,15.525  ,9.9186  ,12.188  ,iso-1
26880  ,-2.642e+001  ,14.814  ,9.9186  ,11.47  ,iso-1
26881  ,9.238e+000  ,15.525  ,9.9186  ,12.907  ,iso-1
26882  ,-1.459e+001  ,15.525  ,9.9186  ,13.625  ,iso-1
26883  ,-1.307e+001  ,14.814  ,9.9186  ,12.907  ,iso-1
26884  ,1.066e+000  ,15.525  ,9.9186  ,14.344  ,iso-1
26885  ,-1.426e+001  ,15.525  ,9.9186  ,15.062  ,iso-1
26886  ,-2.002e+000  ,14.814  ,9.9186  ,14.344  ,iso-1
26887  ,-4.165e+000  ,15.525  ,9.9186  ,15.781  ,iso-1
26888  ,-1.550e+001  ,15.525  ,9.9186  ,16.5  ,iso-1
26889  ,-8.979e+000  ,14.814  ,9.9186  ,15.781  ,iso-1
26890  ,3.149e+000  ,15.525  ,9.9186  ,17.218  ,iso-1
26891  ,-1.519e+001  ,15.525  ,9.9186  ,17.937  ,iso-1
26892  ,-1.941e+001  ,14.814  ,9.9186  ,17.218  ,iso-1
26893  ,-3.875e+001  ,15.525  ,9.9186  ,18.655  ,iso-1
26894  ,-2.475e+001  ,15.525  ,9.9186  ,19.374  ,iso-1
26895  ,-5.978e+001  ,14.814  ,9.9186  ,18.655  ,iso-1
26896  ,-3.030e+002  ,15.525  ,9.9186  ,20.092  ,iso-1
26897  ,-3.401e+002  ,15.525  ,9.9186  ,20.811  ,iso-1
26898  ,-1.613e+002  ,14.814  ,9.9186  ,20.092  ,iso-1
26899  ,-3.583e+002  ,14.104  ,9.9186  ,-30.925  ,iso-1
26900  ,-1.654e+002  ,14.104  ,9.9186  ,-30.206  ,iso-1
26901  ,7.160e+000  ,14.104  ,9.9186  ,-29.488  ,iso-1
26902  ,-2.809e+002  ,13.394  ,9.9186  ,-30.206  ,iso-1
26903  ,-3.138e+001  ,14.104  ,9.9186  ,-28.769  ,iso-1
26904  ,-5.546e+000  ,14.104  ,9.9186  ,-28.051  ,iso-1
26905  ,-7.017e+001  ,13.394  ,9.9186  ,-28.769  ,iso-1
26906  ,-7.135e+000  ,14.104  ,9.9186  ,-27.332  ,iso-1
26907  ,-6.667e+000  ,14.104  ,9.9186  ,-26.614  ,iso-1
26908  ,-1.896e+001  ,13.394  ,9.9186  ,-27.332  ,iso-1
26909  ,8.145e-001  ,14.104  ,9.9186  ,-25.895  ,iso-1
26910  ,-3.893e+000  ,14.104  ,9.9186  ,-25.176  ,iso-1
26911  ,-1.088e+001  ,13.394  ,9.9186  ,-25.895  ,iso-1
26912  ,4.795e+000  ,14.104  ,9.9186  ,-24.458  ,iso-1
26913  ,-1.749e+000  ,14.104  ,9.9186  ,-23.739  ,iso-1
26914  ,-8.320e+000  ,13.394  ,9.9186  ,-24.458  ,iso-1
26915  ,5.592e+000  ,14.104  ,9.9186  ,-23.021  ,iso-1
26916  ,-2.247e+001  ,14.104  ,9.9186  ,-22.302  ,iso-1
26917  ,-1.082e+001  ,13.394  ,9.9186  ,-23.021  ,iso-1
26918  ,-7.659e+000  ,14.104  ,9.9186  ,-21.584  ,iso-1
26919  ,-1.966e+000  ,14.104  ,9.9186  ,-20.865  ,iso-1
26920  ,-1.037e+001  ,13.394  ,9.9186  ,-21.584  ,iso-1
26921  ,-6.156e-001  ,14.104  ,9.9186  ,-20.147  ,iso-1
26922  ,-8.119e+000  ,14.104  ,9.9186  ,-19.428  ,iso-1
26923  ,1.434e+001  ,13.394  ,9.9186  ,-20.147  ,iso-1
26924  ,8.864e+000  ,14.104  ,9.9186  ,-18.709  ,iso-1
26925  ,-3.795e+001  ,14.104  ,9.9186  ,-17.991  ,iso-1
26926  ,1.096e+001  ,13.394  ,9.9186  ,-18.709  ,iso-1
26927  ,-1.240e+001  ,14.104  ,9.9186  ,-17.272  ,iso-1
26928  ,8.653e+000  ,14.104  ,9.9186  ,-16.554  ,iso-1
26929  ,-1.667e+001  ,13.394  ,9.9186  ,-17.272  ,iso-1
26930  ,2.104e+001  ,14.104  ,9.9186  ,-15.835  ,iso-1
26931  ,2.106e+001  ,14.104  ,9.9186  ,-15.117  ,iso-1
26932  ,-6.340e-001  ,13.394  ,9.9186  ,-15.835  ,iso-1
26933  ,1.665e+001  ,14.104  ,9.9186  ,-14.398  ,iso-1
26934  ,-1.266e+001  ,14.104  ,9.9186  ,-13.68  ,iso-1
26935  ,-1.020e+001  ,13.394  ,9.9186  ,-14.398  ,iso-1
26936  ,7.844e+000  ,14.104  ,9.9186  ,-12.961  ,iso-1
26937  ,2.018e+000  ,14.104  ,9.9186  ,-12.243  ,iso-1
26938  ,-3.060e+001  ,13.394  ,9.9186  ,-12.961  ,iso-1
26939  ,-1.849e+001  ,14.104  ,9.9186  ,-11.524  ,iso-1
26940  ,4.918e+001  ,14.104  ,9.9186  ,-10.805  ,iso-1
26941  ,-1.268e+001  ,13.394  ,9.9186  ,-11.524  ,iso-1
26942  ,4.634e+001  ,14.104  ,9.9186  ,-10.087  ,iso-1
26943  ,1.177e+001  ,14.104  ,9.9186  ,-9.3683  ,iso-1
26944  ,-1.938e+000  ,13.394  ,9.9186  ,-10.087  ,iso-1
26945  ,1.104e+001  ,14.104  ,9.9186  ,-8.6498  ,iso-1
26946  ,-1.757e+001  ,14.104  ,9.9186  ,-7.9312  ,iso-1
26947  ,-3.152e+001  ,13.394  ,9.9186  ,-8.6498  ,iso-1
26948  ,-9.959e-001  ,14.104  ,9.9186  ,-7.2126  ,iso-1
26949  ,3.050e+001  ,14.104  ,9.9186  ,-6.4941  ,iso-1
26950  ,1.476e+001  ,13.394  ,9.9186  ,-7.2127  ,iso-1
26951  ,-1.953e+001  ,14.104  ,9.9186  ,-5.7755  ,iso-1
26952  ,2.630e+001  ,14.104  ,9.9186  ,-5.057  ,iso-1
26953  ,2.399e+001  ,13.394  ,9.9186  ,-5.7756  ,iso-1
26954  ,-3.205e+001  ,14.104  ,9.9186  ,-4.3384  ,iso-1
26955  ,8.003e+001  ,14.104  ,9.9186  ,-3.6199  ,iso-1
26956  ,-6.421e+001  ,13.394  ,9.9186  ,-4.3384  ,iso-1
26957  ,1.179e+001  ,14.104  ,9.9186  ,-2.9013  ,iso-1
26958  ,1.205e+002  ,14.104  ,9.9186  ,-2.1828  ,iso-1
26959  ,-3.608e+001  ,13.394  ,9.9186  ,-2.9013  ,iso-1
26960  ,2.391e+001  ,14.104  ,9.9186  ,-1.4642  ,iso-1
26961  ,9.073e+001  ,14.104  ,9.9186  ,-0.74568  ,iso-1
26962  ,-1.052e+002  ,13.394  ,9.9186  ,-1.4642  ,iso-1
26963  ,2.056e+001  ,14.104  ,9.9186  ,-0.027124  ,iso-1
26964  ,1.100e+002  ,14.104  ,9.9186  ,0.69143  ,iso-1
26965  ,-5.436e+001  ,13.394  ,9.9186  ,-0.027131  ,iso-1
26966  ,2.462e+001  ,14.104  ,9.9186  ,1.41  ,iso-1
26967  ,7.338e+001  ,14.104  ,9.9186  ,2.1285  ,iso-1
26968  ,-6.875e+001  ,13.394  ,9.9186  ,1.41  ,iso-1
26969  ,7.835e+000  ,14.104  ,9.9186  ,2.8471  ,iso-1
26970  ,4.643e+001  ,14.104  ,9.9186  ,3.5656  ,iso-1
26971  ,-1.165e+002  ,13.394  ,9.9186  ,2.8471  ,iso-1
26972  ,2.040e+001  ,14.104  ,9.9186  ,4.2842  ,iso-1
26973  ,4.670e+001  ,14.104  ,9.9186  ,5.0027  ,iso-1
26974  ,-5.261e+001  ,13.394  ,9.9186  ,4.2842  ,iso-1
26975  ,2.472e+001  ,14.104  ,9.9186  ,5.7213  ,iso-1
26976  ,1.331e+001  ,14.104  ,9.9186  ,6.4399  ,iso-1
26977  ,-3.400e+001  ,13.394  ,9.9186  ,5.7213  ,iso-1
26978  ,-1.040e+001  ,14.104  ,9.9186  ,7.1584  ,iso-1
26979  ,-1.851e+001  ,14.104  ,9.9186  ,7.877  ,iso-1
26980  ,-6.352e+001  ,13.394  ,9.9186  ,7.1584  ,iso-1
26981  ,-6.253e+000  ,14.104  ,9.9186  ,8.5955  ,iso-1
26982  ,-1.522e+001  ,14.104  ,9.9186  ,9.3141  ,iso-1
26983  ,-2.512e+001  ,13.394  ,9.9186  ,8.5955  ,iso-1
26984  ,-1.061e+000  ,14.104  ,9.9186  ,10.033  ,iso-1
26985  ,-7.176e+000  ,14.104  ,9.9186  ,10.751  ,iso-1
26986  ,-1.225e+000  ,13.394  ,9.9186  ,10.033  ,iso-1
26987  ,-1.645e+001  ,14.104  ,9.9186  ,11.47  ,iso-1
26988  ,-2.392e+001  ,14.104  ,9.9186  ,12.188  ,iso-1
26989  ,-2.174e+001  ,13.394  ,9.9186  ,11.47  ,iso-1
26990  ,1.216e+001  ,14.104  ,9.9186  ,12.907  ,iso-1
26991  ,-7.525e-001  ,14.104  ,9.9186  ,13.625  ,iso-1
26992  ,-5.006e+000  ,13.394  ,9.9186  ,12.907  ,iso-1
26993  ,1.749e+001  ,14.104  ,9.9186  ,14.344  ,iso-1
26994  ,-9.187e+000  ,14.104  ,9.9186  ,15.062  ,iso-1
26995  ,-1.069e+001  ,13.394  ,9.9186  ,14.344  ,iso-1
26996  ,-1.519e+000  ,14.104  ,9.9186  ,15.781  ,iso-1
26997  ,-2.441e+001  ,14.104  ,9.9186  ,16.5  ,iso-1
26998  ,-1.643e+001  ,13.394  ,9.9186  ,15.781  ,iso-1
26999  ,-6.326e+000  ,14.104  ,9.9186  ,17.218  ,iso-1
27000  ,-1.599e+001  ,14.104  ,9.9186  ,17.937  ,iso-1
27001  ,-1.689e+001  ,13.394  ,9.9186  ,17.218  ,iso-1
27002  ,-2.488e+001  ,14.104  ,9.9186  ,18.655  ,iso-1
27003  ,-2.296e+001  ,14.104  ,9.9186  ,19.374  ,iso-1
27004  ,-5.902e+001  ,13.394  ,9.9186  ,18.655  ,iso-1
27005  ,-3.142e+002  ,14.104  ,9.9186  ,20.092  ,iso-1
27006  ,-3.641e+002  ,14.104  ,9.9186  ,20.811  ,iso-1
27007  ,-1.662e+002  ,13.394  ,9.9186  ,20.092  ,iso-1
27008  ,-3.716e+002  ,12.683  ,9.9186  ,-30.925  ,iso-1
27009  ,-1.726e+002  ,12.683  ,9.9186  ,-30.206  ,iso-1
27010  ,2.800e+000  ,12.683  ,9.9186  ,-29.488  ,iso-1
27011  ,-2.935e+002  ,11.973  ,9.9186  ,-30.206  ,iso-1
27012  ,-2.811e+001  ,12.683  ,9.9186  ,-28.769  ,iso-1
27013  ,-5.921e+000  ,12.683  ,9.9186  ,-28.051  ,iso-1
27014  ,-7.861e+001  ,11.973  ,9.9186  ,-28.769  ,iso-1
27015  ,-3.110e+000  ,12.683  ,9.9186  ,-27.332  ,iso-1
27016  ,-2.733e+000  ,12.683  ,9.9186  ,-26.614  ,iso-1
27017  ,-2.606e+001  ,11.973  ,9.9186  ,-27.332  ,iso-1
27018  ,2.992e+000  ,12.683  ,9.9186  ,-25.895  ,iso-1
27019  ,-1.071e+001  ,12.683  ,9.9186  ,-25.176  ,iso-1
27020  ,-1.149e+001  ,11.973  ,9.9186  ,-25.895  ,iso-1
27021  ,-3.305e+000  ,12.683  ,9.9186  ,-24.458  ,iso-1
27022  ,-1.623e+001  ,12.683  ,9.9186  ,-23.739  ,iso-1
27023  ,-1.353e+000  ,11.973  ,9.9186  ,-24.458  ,iso-1
27024  ,-6.662e+000  ,12.683  ,9.9186  ,-23.021  ,iso-1
27025  ,-1.830e+001  ,12.683  ,9.9186  ,-22.302  ,iso-1
27026  ,2.949e+000  ,11.973  ,9.9186  ,-23.021  ,iso-1
27027  ,-1.241e+001  ,12.683  ,9.9186  ,-21.584  ,iso-1
27028  ,1.583e+001  ,12.683  ,9.9186  ,-20.865  ,iso-1
27029  ,-1.744e+001  ,11.973  ,9.9186  ,-21.584  ,iso-1
27030  ,2.121e+001  ,12.683  ,9.9186  ,-20.147  ,iso-1
27031  ,1.568e+001  ,12.683  ,9.9186  ,-19.428  ,iso-1
27032  ,-1.591e+001  ,11.973  ,9.9186  ,-20.147  ,iso-1
27033  ,2.243e+001  ,12.683  ,9.9186  ,-18.709  ,iso-1
27034  ,-2.656e+001  ,12.683  ,9.9186  ,-17.991  ,iso-1
27035  ,-4.378e+001  ,11.973  ,9.9186  ,-18.709  ,iso-1
27036  ,-7.048e+000  ,12.683  ,9.9186  ,-17.272  ,iso-1
27037  ,1.079e+001  ,12.683  ,9.9186  ,-16.554  ,iso-1
27038  ,-6.930e+001  ,11.973  ,9.9186  ,-17.272  ,iso-1
27039  ,-1.091e+001  ,12.683  ,9.9186  ,-15.835  ,iso-1
27040  ,9.873e+000  ,12.683  ,9.9186  ,-15.117  ,iso-1
27041  ,1.041e+001  ,11.973  ,9.9186  ,-15.835  ,iso-1
27042  ,1.809e+001  ,12.683  ,9.9186  ,-14.398  ,iso-1
27043  ,-7.487e+000  ,12.683  ,9.9186  ,-13.68  ,iso-1
27044  ,3.675e+001  ,11.973  ,9.9186  ,-14.398  ,iso-1
27045  ,2.006e+001  ,12.683  ,9.9186  ,-12.961  ,iso-1
27046  ,-1.954e+001  ,12.683  ,9.9186  ,-12.243  ,iso-1
27047  ,-6.258e+001  ,11.973  ,9.9186  ,-12.961  ,iso-1
27048  ,-6.308e+000  ,12.683  ,9.9186  ,-11.524  ,iso-1
27049  ,6.669e+000  ,12.683  ,9.9186  ,-10.805  ,iso-1
27050  ,1.789e+001  ,11.973  ,9.9186  ,-11.524  ,iso-1
27051  ,-2.565e+000  ,12.683  ,9.9186  ,-10.087  ,iso-1
27052  ,-2.509e+001  ,12.683  ,9.9186  ,-9.3683  ,iso-1
27053  ,4.026e+001  ,11.973  ,9.9186  ,-10.087  ,iso-1
27054  ,-4.938e+001  ,12.683  ,9.9186  ,-8.6498  ,iso-1
27055  ,8.952e+000  ,12.683  ,9.9186  ,-7.9312  ,iso-1
27056  ,3.167e+001  ,11.973  ,9.9186  ,-8.6498  ,iso-1
27057  ,4.049e+001  ,12.683  ,9.9186  ,-7.2127  ,iso-1
27058  ,1.101e+001  ,12.683  ,9.9186  ,-6.4941  ,iso-1
27059  ,-9.121e+001  ,11.973  ,9.9186  ,-7.2127  ,iso-1
27060  ,-3.216e+000  ,12.683  ,9.9186  ,-5.7756  ,iso-1
27061  ,2.955e+001  ,12.683  ,9.9186  ,-5.057  ,iso-1
27062  ,5.251e+001  ,11.973  ,9.9186  ,-5.7756  ,iso-1
27063  ,-8.763e+001  ,12.683  ,9.9186  ,-4.3385  ,iso-1
27064  ,1.970e+001  ,12.683  ,9.9186  ,-3.6199  ,iso-1
27065  ,-1.237e+002  ,11.973  ,9.9186  ,-4.3385  ,iso-1
27066  ,3.028e+001  ,12.683  ,9.9186  ,-2.9014  ,iso-1
27067  ,1.419e+002  ,12.683  ,9.9186  ,-2.1828  ,iso-1
27068  ,-4.320e+001  ,11.973  ,9.9186  ,-2.9014  ,iso-1
27069  ,-4.057e+001  ,12.683  ,9.9186  ,-1.4643  ,iso-1
27070  ,8.459e+001  ,12.683  ,9.9186  ,-0.74571  ,iso-1
27071  ,-1.183e+002  ,11.973  ,9.9186  ,-1.4643  ,iso-1
27072  ,-5.617e-001  ,12.683  ,9.9186  ,-0.027156  ,iso-1
27073  ,6.593e+001  ,12.683  ,9.9186  ,0.6914  ,iso-1
27074  ,-1.413e+002  ,11.973  ,9.9186  ,-0.02718  ,iso-1
27075  ,3.040e+001  ,12.683  ,9.9186  ,1.4099  ,iso-1
27076  ,7.579e+001  ,12.683  ,9.9186  ,2.1285  ,iso-1
27077  ,-1.080e+002  ,11.973  ,9.9186  ,1.4099  ,iso-1
27078  ,-3.903e+001  ,12.683  ,9.9186  ,2.8471  ,iso-1
27079  ,3.342e+001  ,12.683  ,9.9186  ,3.5656  ,iso-1
27080  ,-1.296e+002  ,11.973  ,9.9186  ,2.847  ,iso-1
27081  ,1.814e+001  ,12.683  ,9.9186  ,4.2842  ,iso-1
27082  ,3.910e+001  ,12.683  ,9.9186  ,5.0027  ,iso-1
27083  ,-1.134e+002  ,11.973  ,9.9186  ,4.2841  ,iso-1
27084  ,2.689e+001  ,12.683  ,9.9186  ,5.7213  ,iso-1
27085  ,1.805e+001  ,12.683  ,9.9186  ,6.4398  ,iso-1
27086  ,-7.900e+001  ,11.973  ,9.9186  ,5.7212  ,iso-1
27087  ,5.288e+000  ,12.683  ,9.9186  ,7.1584  ,iso-1
27088  ,2.404e+001  ,12.683  ,9.9186  ,7.8769  ,iso-1
27089  ,-5.387e+001  ,11.973  ,9.9186  ,7.1584  ,iso-1
27090  ,2.087e+001  ,12.683  ,9.9186  ,8.5955  ,iso-1
27091  ,2.093e+001  ,12.683  ,9.9186  ,9.3141  ,iso-1
27092  ,-5.879e+001  ,11.973  ,9.9186  ,8.5955  ,iso-1
27093  ,2.756e+001  ,12.683  ,9.9186  ,10.033  ,iso-1
27094  ,-1.380e+000  ,12.683  ,9.9186  ,10.751  ,iso-1
27095  ,-3.779e+001  ,11.973  ,9.9186  ,10.033  ,iso-1
27096  ,1.243e+001  ,12.683  ,9.9186  ,11.47  ,iso-1
27097  ,-9.451e+000  ,12.683  ,9.9186  ,12.188  ,iso-1
27098  ,-3.176e+001  ,11.973  ,9.9186  ,11.47  ,iso-1
27099  ,1.474e+001  ,12.683  ,9.9186  ,12.907  ,iso-1
27100  ,-2.015e+001  ,12.683  ,9.9186  ,13.625  ,iso-1
27101  ,-1.971e+001  ,11.973  ,9.9186  ,12.907  ,iso-1
27102  ,4.448e+000  ,12.683  ,9.9186  ,14.344  ,iso-1
27103  ,-2.564e+001  ,12.683  ,9.9186  ,15.062  ,iso-1
27104  ,-1.826e+000  ,11.973  ,9.9186  ,14.344  ,iso-1
27105  ,-5.093e+000  ,12.683  ,9.9186  ,15.781  ,iso-1
27106  ,-2.700e+001  ,12.683  ,9.9186  ,16.5  ,iso-1
27107  ,-1.107e+001  ,11.973  ,9.9186  ,15.781  ,iso-1
27108  ,-9.477e+000  ,12.683  ,9.9186  ,17.218  ,iso-1
27109  ,-3.018e+001  ,12.683  ,9.9186  ,17.937  ,iso-1
27110  ,-1.581e+001  ,11.973  ,9.9186  ,17.218  ,iso-1
27111  ,-2.579e+001  ,12.683  ,9.9186  ,18.655  ,iso-1
27112  ,-1.781e+001  ,12.683  ,9.9186  ,19.374  ,iso-1
27113  ,-5.176e+001  ,11.973  ,9.9186  ,18.655  ,iso-1
27114  ,-3.434e+002  ,12.683  ,9.9186  ,20.092  ,iso-1
27115  ,-4.027e+002  ,12.683  ,9.9186  ,20.811  ,iso-1
27116  ,-1.848e+002  ,11.973  ,9.9186  ,20.092  ,iso-1
27117  ,-3.267e+002  ,11.263  ,9.9186  ,-30.925  ,iso-1
27118  ,-1.736e+002  ,11.263  ,9.9186  ,-30.206  ,iso-1
27119  ,2.982e+001  ,11.263  ,9.9186  ,-29.488  ,iso-1
27120  ,-3.673e+001  ,10.552  ,9.9186  ,-30.206  ,iso-1
27121  ,-2.785e+001  ,11.263  ,9.9186  ,-28.769  ,iso-1
27122  ,-1.476e+001  ,11.263  ,9.9186  ,-28.051  ,iso-1
27123  ,-9.113e+001  ,10.552  ,9.9186  ,-28.769  ,iso-1
27124  ,-1.183e+001  ,11.263  ,9.9186  ,-27.332  ,iso-1
27125  ,-8.396e+000  ,11.263  ,9.9186  ,-26.614  ,iso-1
27126  ,-2.644e+001  ,10.552  ,9.9186  ,-27.332  ,iso-1
27127  ,-4.829e+000  ,11.263  ,9.9186  ,-25.895  ,iso-1
27128  ,-3.249e+000  ,11.263  ,9.9186  ,-25.176  ,iso-1
27129  ,-1.677e+001  ,10.552  ,9.9186  ,-25.895  ,iso-1
27130  ,7.344e+000  ,11.263  ,9.9186  ,-24.458  ,iso-1
27131  ,-5.047e+000  ,11.263  ,9.9186  ,-23.739  ,iso-1
27132  ,-3.808e+000  ,10.552  ,9.9186  ,-24.458  ,iso-1
27133  ,6.350e+000  ,11.263  ,9.9186  ,-23.021  ,iso-1
27134  ,-1.103e+001  ,11.263  ,9.9186  ,-22.302  ,iso-1
27135  ,-1.029e+001  ,10.552  ,9.9186  ,-23.021  ,iso-1
27136  ,1.451e+000  ,11.263  ,9.9186  ,-21.584  ,iso-1
27137  ,-1.117e+001  ,11.263  ,9.9186  ,-20.865  ,iso-1
27138  ,-2.036e+001  ,10.552  ,9.9186  ,-21.584  ,iso-1
27139  ,-1.368e+000  ,11.263  ,9.9186  ,-20.147  ,iso-1
27140  ,-4.270e+001  ,11.263  ,9.9186  ,-19.428  ,iso-1
27141  ,-2.862e+000  ,10.552  ,9.9186  ,-20.147  ,iso-1
27142  ,-2.110e+001  ,11.263  ,9.9186  ,-18.71  ,iso-1
27143  ,-7.130e+001  ,11.263  ,9.9186  ,-17.991  ,iso-1
27144  ,2.303e+001  ,10.552  ,9.9186  ,-18.71  ,iso-1
27145  ,-4.444e+001  ,11.263  ,9.9186  ,-17.272  ,iso-1
27146  ,-8.633e+000  ,11.263  ,9.9186  ,-16.554  ,iso-1
27147  ,-2.049e+001  ,10.552  ,9.9186  ,-17.272  ,iso-1
27148  ,1.618e+001  ,11.263  ,9.9186  ,-15.835  ,iso-1
27149  ,1.619e+001  ,11.263  ,9.9186  ,-15.117  ,iso-1
27150  ,6.476e+001  ,10.552  ,9.9186  ,-15.835  ,iso-1
27151  ,3.287e+001  ,11.263  ,9.9186  ,-14.398  ,iso-1
27152  ,-6.327e+001  ,11.263  ,9.9186  ,-13.68  ,iso-1
27153  ,-1.133e+001  ,10.552  ,9.9186  ,-14.398  ,iso-1
27154  ,-5.488e+001  ,11.263  ,9.9186  ,-12.961  ,iso-1
27155  ,4.304e+001  ,11.263  ,9.9186  ,-12.243  ,iso-1
27156  ,-1.097e+002  ,10.552  ,9.9186  ,-12.961  ,iso-1
27157  ,1.432e+001  ,11.263  ,9.9186  ,-11.524  ,iso-1
27158  ,4.473e+001  ,11.263  ,9.9186  ,-10.805  ,iso-1
27159  ,-7.268e+000  ,10.552  ,9.9186  ,-11.524  ,iso-1
27160  ,3.817e+001  ,11.263  ,9.9186  ,-10.087  ,iso-1
27161  ,2.219e+001  ,11.263  ,9.9186  ,-9.3683  ,iso-1
27162  ,-4.238e+001  ,10.552  ,9.9186  ,-10.087  ,iso-1
27163  ,9.072e+001  ,11.263  ,9.9186  ,-8.6498  ,iso-1
27164  ,-4.529e+001  ,11.263  ,9.9186  ,-7.9313  ,iso-1
27165  ,-2.427e+001  ,10.552  ,9.9186  ,-8.6498  ,iso-1
27166  ,-1.535e+002  ,11.263  ,9.9186  ,-7.2127  ,iso-1
27167  ,5.613e+001  ,11.263  ,9.9186  ,-6.4942  ,iso-1
27168  ,6.125e+001  ,10.552  ,9.9186  ,-7.2128  ,iso-1
27169  ,3.803e+001  ,11.263  ,9.9186  ,-5.7757  ,iso-1
27170  ,5.090e+001  ,11.263  ,9.9186  ,-5.0571  ,iso-1
27171  ,5.996e+001  ,10.552  ,9.9186  ,-5.7757  ,iso-1
27172  ,-6.005e+001  ,11.263  ,9.9186  ,-4.3386  ,iso-1
27173  ,7.328e+001  ,11.263  ,9.9186  ,-3.62  ,iso-1
27174  ,-1.454e+002  ,10.552  ,9.9186  ,-4.3386  ,iso-1
27175  ,4.732e+001  ,11.263  ,9.9186  ,-2.9015  ,iso-1
27176  ,2.376e+002  ,11.263  ,9.9186  ,-2.1829  ,iso-1
27177  ,-1.226e+001  ,10.552  ,9.9186  ,-2.9015  ,iso-1
27178  ,-1.754e+001  ,11.263  ,9.9186  ,-1.4644  ,iso-1
27179  ,8.830e+001  ,11.263  ,9.9186  ,-0.74581  ,iso-1
27180  ,-1.960e+002  ,10.552  ,9.9186  ,-1.4644  ,iso-1
27181  ,1.026e+001  ,11.263  ,9.9186  ,-0.02726  ,iso-1
27182  ,7.575e+001  ,11.263  ,9.9186  ,0.69129  ,iso-1
27183  ,-1.042e+002  ,10.552  ,9.9186  ,-0.02734  ,iso-1
27184  ,-4.241e+000  ,11.263  ,9.9186  ,1.4098  ,iso-1
27185  ,8.433e+001  ,11.263  ,9.9186  ,2.1284  ,iso-1
27186  ,-9.548e+000  ,10.552  ,9.9186  ,1.4098  ,iso-1
27187  ,-2.279e+001  ,11.263  ,9.9186  ,2.8469  ,iso-1
27188  ,-9.133e+000  ,11.263  ,9.9186  ,3.5655  ,iso-1
27189  ,-1.070e+002  ,10.552  ,9.9186  ,2.8469  ,iso-1
27190  ,-1.830e+001  ,11.263  ,9.9186  ,4.2841  ,iso-1
27191  ,4.838e+000  ,11.263  ,9.9186  ,5.0026  ,iso-1
27192  ,-5.683e+001  ,10.552  ,9.9186  ,4.284  ,iso-1
27193  ,-4.013e+000  ,11.263  ,9.9186  ,5.7212  ,iso-1
27194  ,-9.136e+000  ,11.263  ,9.9186  ,6.4397  ,iso-1
27195  ,-2.434e+001  ,10.552  ,9.9186  ,5.7211  ,iso-1
27196  ,-1.098e+001  ,11.263  ,9.9186  ,7.1583  ,iso-1
27197  ,-4.972e+001  ,11.263  ,9.9186  ,7.8768  ,iso-1
