Date:  14:26, Wednesday, March 13, 2013
Model name: RD100_solder
Study name: Study 1
Plot type: Thermal Thermal1
Time step: 1
Result Type: Temp 


Node  ,Value (Kelvin)  ,X (mm)  ,Y (mm)  ,Z (mm)  ,Components
18057  ,3.462e+002  ,-0.79717  ,9.9186  ,-19.521  ,iso-1
18058  ,3.458e+002  ,-0.79717  ,9.9186  ,-20.967  ,iso-1
18059  ,3.455e+002  ,-0.79717  ,9.9186  ,-22.414  ,iso-1
18060  ,3.453e+002  ,-0.79717  ,9.9186  ,-23.86  ,iso-1
18061  ,3.450e+002  ,-0.79717  ,9.9186  ,-25.306  ,iso-1
18062  ,3.448e+002  ,-0.79717  ,9.9186  ,-26.753  ,iso-1
18063  ,3.446e+002  ,-0.79717  ,9.9186  ,-28.199  ,iso-1
18064  ,3.445e+002  ,-0.79717  ,9.9186  ,-29.646  ,iso-1
18065  ,3.444e+002  ,0.62879  ,9.9186  ,19.532  ,iso-1
18066  ,3.446e+002  ,0.62879  ,9.9186  ,18.085  ,iso-1
18067  ,3.447e+002  ,0.62879  ,9.9186  ,16.639  ,iso-1
18068  ,3.449e+002  ,0.62879  ,9.9186  ,15.192  ,iso-1
18069  ,3.452e+002  ,0.62879  ,9.9186  ,13.746  ,iso-1
18070  ,3.454e+002  ,0.62879  ,9.9186  ,12.3  ,iso-1
18071  ,3.457e+002  ,0.62879  ,9.9186  ,10.853  ,iso-1
18072  ,3.461e+002  ,0.62879  ,9.9186  ,9.4069  ,iso-1
18073  ,3.464e+002  ,0.62879  ,9.9186  ,7.9605  ,iso-1
18074  ,3.468e+002  ,0.62879  ,9.9186  ,6.5141  ,iso-1
18075  ,3.473e+002  ,0.62879  ,9.9186  ,5.0677  ,iso-1
18076  ,3.478e+002  ,0.62879  ,9.9186  ,3.6214  ,iso-1
18077  ,3.484e+002  ,0.62879  ,9.9186  ,2.175  ,iso-1
18078  ,3.490e+002  ,0.62879  ,9.9186  ,0.72857  ,iso-1
18079  ,3.497e+002  ,0.62879  ,9.9186  ,-0.71781  ,iso-1
18080  ,3.504e+002  ,0.62879  ,9.9186  ,-2.1642  ,iso-1
18081  ,3.509e+002  ,0.62879  ,9.9186  ,-3.6106  ,iso-1
18082  ,3.512e+002  ,0.62879  ,9.9186  ,-5.057  ,iso-1
18083  ,3.509e+002  ,0.62879  ,9.9186  ,-6.5034  ,iso-1
18084  ,3.504e+002  ,0.62879  ,9.9186  ,-7.9498  ,iso-1
18085  ,3.497e+002  ,0.62879  ,9.9186  ,-9.3961  ,iso-1
18086  ,3.490e+002  ,0.62879  ,9.9186  ,-10.843  ,iso-1
18087  ,3.484e+002  ,0.62879  ,9.9186  ,-12.289  ,iso-1
18088  ,3.478e+002  ,0.62879  ,9.9186  ,-13.735  ,iso-1
18089  ,3.473e+002  ,0.62879  ,9.9186  ,-15.182  ,iso-1
18090  ,3.468e+002  ,0.62879  ,9.9186  ,-16.628  ,iso-1
18091  ,3.464e+002  ,0.62879  ,9.9186  ,-18.074  ,iso-1
18092  ,3.461e+002  ,0.62879  ,9.9186  ,-19.521  ,iso-1
18093  ,3.457e+002  ,0.62879  ,9.9186  ,-20.967  ,iso-1
18094  ,3.454e+002  ,0.62879  ,9.9186  ,-22.414  ,iso-1
18095  ,3.452e+002  ,0.62879  ,9.9186  ,-23.86  ,iso-1
18096  ,3.449e+002  ,0.62879  ,9.9186  ,-25.306  ,iso-1
18097  ,3.447e+002  ,0.62879  ,9.9186  ,-26.753  ,iso-1
18098  ,3.446e+002  ,0.62879  ,9.9186  ,-28.199  ,iso-1
18099  ,3.444e+002  ,0.62879  ,9.9186  ,-29.646  ,iso-1
18100  ,3.444e+002  ,2.0548  ,9.9186  ,19.532  ,iso-1
18101  ,3.445e+002  ,2.0548  ,9.9186  ,18.085  ,iso-1
18102  ,3.447e+002  ,2.0548  ,9.9186  ,16.639  ,iso-1
18103  ,3.448e+002  ,2.0548  ,9.9186  ,15.192  ,iso-1
18104  ,3.451e+002  ,2.0548  ,9.9186  ,13.746  ,iso-1
18105  ,3.453e+002  ,2.0548  ,9.9186  ,12.3  ,iso-1
18106  ,3.456e+002  ,2.0548  ,9.9186  ,10.853  ,iso-1
18107  ,3.459e+002  ,2.0548  ,9.9186  ,9.4069  ,iso-1
18108  ,3.462e+002  ,2.0548  ,9.9186  ,7.9605  ,iso-1
18109  ,3.466e+002  ,2.0548  ,9.9186  ,6.5141  ,iso-1
18110  ,3.470e+002  ,2.0548  ,9.9186  ,5.0677  ,iso-1
18111  ,3.474e+002  ,2.0548  ,9.9186  ,3.6214  ,iso-1
18112  ,3.479e+002  ,2.0548  ,9.9186  ,2.175  ,iso-1
18113  ,3.484e+002  ,2.0548  ,9.9186  ,0.72857  ,iso-1
18114  ,3.489e+002  ,2.0548  ,9.9186  ,-0.71781  ,iso-1
18115  ,3.493e+002  ,2.0548  ,9.9186  ,-2.1642  ,iso-1
18116  ,3.496e+002  ,2.0548  ,9.9186  ,-3.6106  ,iso-1
18117  ,3.498e+002  ,2.0548  ,9.9186  ,-5.057  ,iso-1
18118  ,3.496e+002  ,2.0548  ,9.9186  ,-6.5034  ,iso-1
18119  ,3.493e+002  ,2.0548  ,9.9186  ,-7.9498  ,iso-1
18120  ,3.489e+002  ,2.0548  ,9.9186  ,-9.3961  ,iso-1
18121  ,3.484e+002  ,2.0548  ,9.9186  ,-10.843  ,iso-1
18122  ,3.479e+002  ,2.0548  ,9.9186  ,-12.289  ,iso-1
18123  ,3.474e+002  ,2.0548  ,9.9186  ,-13.735  ,iso-1
18124  ,3.470e+002  ,2.0548  ,9.9186  ,-15.182  ,iso-1
18125  ,3.466e+002  ,2.0548  ,9.9186  ,-16.628  ,iso-1
18126  ,3.462e+002  ,2.0548  ,9.9186  ,-18.074  ,iso-1
18127  ,3.459e+002  ,2.0548  ,9.9186  ,-19.521  ,iso-1
18128  ,3.456e+002  ,2.0548  ,9.9186  ,-20.967  ,iso-1
18129  ,3.453e+002  ,2.0548  ,9.9186  ,-22.414  ,iso-1
18130  ,3.451e+002  ,2.0548  ,9.9186  ,-23.86  ,iso-1
18131  ,3.448e+002  ,2.0548  ,9.9186  ,-25.306  ,iso-1
18132  ,3.447e+002  ,2.0548  ,9.9186  ,-26.753  ,iso-1
18133  ,3.445e+002  ,2.0548  ,9.9186  ,-28.199  ,iso-1
18134  ,3.444e+002  ,2.0548  ,9.9186  ,-29.646  ,iso-1
18135  ,3.443e+002  ,3.4807  ,9.9186  ,19.532  ,iso-1
18136  ,3.444e+002  ,3.4807  ,9.9186  ,18.085  ,iso-1
18137  ,3.446e+002  ,3.4807  ,9.9186  ,16.639  ,iso-1
18138  ,3.447e+002  ,3.4807  ,9.9186  ,15.192  ,iso-1
18139  ,3.450e+002  ,3.4807  ,9.9186  ,13.746  ,iso-1
18140  ,3.452e+002  ,3.4807  ,9.9186  ,12.3  ,iso-1
18141  ,3.454e+002  ,3.4807  ,9.9186  ,10.853  ,iso-1
18142  ,3.457e+002  ,3.4807  ,9.9186  ,9.4069  ,iso-1
18143  ,3.460e+002  ,3.4807  ,9.9186  ,7.9605  ,iso-1
18144  ,3.464e+002  ,3.4807  ,9.9186  ,6.5141  ,iso-1
18145  ,3.467e+002  ,3.4807  ,9.9186  ,5.0677  ,iso-1
18146  ,3.471e+002  ,3.4807  ,9.9186  ,3.6214  ,iso-1
18147  ,3.475e+002  ,3.4807  ,9.9186  ,2.175  ,iso-1
18148  ,3.478e+002  ,3.4807  ,9.9186  ,0.72857  ,iso-1
18149  ,3.482e+002  ,3.4807  ,9.9186  ,-0.71781  ,iso-1
18150  ,3.485e+002  ,3.4807  ,9.9186  ,-2.1642  ,iso-1
18151  ,3.487e+002  ,3.4807  ,9.9186  ,-3.6106  ,iso-1
18152  ,3.488e+002  ,3.4807  ,9.9186  ,-5.057  ,iso-1
18153  ,3.487e+002  ,3.4807  ,9.9186  ,-6.5034  ,iso-1
18154  ,3.485e+002  ,3.4807  ,9.9186  ,-7.9498  ,iso-1
18155  ,3.482e+002  ,3.4807  ,9.9186  ,-9.3961  ,iso-1
18156  ,3.478e+002  ,3.4807  ,9.9186  ,-10.843  ,iso-1
18157  ,3.474e+002  ,3.4807  ,9.9186  ,-12.289  ,iso-1
18158  ,3.471e+002  ,3.4807  ,9.9186  ,-13.735  ,iso-1
18159  ,3.467e+002  ,3.4807  ,9.9186  ,-15.182  ,iso-1
18160  ,3.464e+002  ,3.4807  ,9.9186  ,-16.628  ,iso-1
18161  ,3.460e+002  ,3.4807  ,9.9186  ,-18.074  ,iso-1
18162  ,3.457e+002  ,3.4807  ,9.9186  ,-19.521  ,iso-1
18163  ,3.454e+002  ,3.4807  ,9.9186  ,-20.967  ,iso-1
18164  ,3.452e+002  ,3.4807  ,9.9186  ,-22.414  ,iso-1
18165  ,3.450e+002  ,3.4807  ,9.9186  ,-23.86  ,iso-1
18166  ,3.447e+002  ,3.4807  ,9.9186  ,-25.306  ,iso-1
18167  ,3.446e+002  ,3.4807  ,9.9186  ,-26.753  ,iso-1
18168  ,3.444e+002  ,3.4807  ,9.9186  ,-28.199  ,iso-1
18169  ,3.443e+002  ,3.4807  ,9.9186  ,-29.646  ,iso-1
18170  ,3.442e+002  ,4.9067  ,9.9186  ,19.532  ,iso-1
18171  ,3.443e+002  ,4.9067  ,9.9186  ,18.085  ,iso-1
18172  ,3.445e+002  ,4.9067  ,9.9186  ,16.639  ,iso-1
18173  ,3.446e+002  ,4.9067  ,9.9186  ,15.192  ,iso-1
18174  ,3.448e+002  ,4.9067  ,9.9186  ,13.746  ,iso-1
18175  ,3.450e+002  ,4.9067  ,9.9186  ,12.3  ,iso-1
18176  ,3.453e+002  ,4.9067  ,9.9186  ,10.853  ,iso-1
18177  ,3.455e+002  ,4.9067  ,9.9186  ,9.4069  ,iso-1
18178  ,3.458e+002  ,4.9067  ,9.9186  ,7.9605  ,iso-1
18179  ,3.461e+002  ,4.9067  ,9.9186  ,6.5141  ,iso-1
18180  ,3.464e+002  ,4.9067  ,9.9186  ,5.0677  ,iso-1
18181  ,3.467e+002  ,4.9067  ,9.9186  ,3.6214  ,iso-1
18182  ,3.470e+002  ,4.9067  ,9.9186  ,2.175  ,iso-1
18183  ,3.473e+002  ,4.9067  ,9.9186  ,0.72857  ,iso-1
18184  ,3.476e+002  ,4.9067  ,9.9186  ,-0.71781  ,iso-1
18185  ,3.478e+002  ,4.9067  ,9.9186  ,-2.1642  ,iso-1
18186  ,3.479e+002  ,4.9067  ,9.9186  ,-3.6106  ,iso-1
18187  ,3.480e+002  ,4.9067  ,9.9186  ,-5.057  ,iso-1
18188  ,3.479e+002  ,4.9067  ,9.9186  ,-6.5034  ,iso-1
18189  ,3.478e+002  ,4.9067  ,9.9186  ,-7.9498  ,iso-1
18190  ,3.476e+002  ,4.9067  ,9.9186  ,-9.3961  ,iso-1
18191  ,3.473e+002  ,4.9067  ,9.9186  ,-10.843  ,iso-1
18192  ,3.470e+002  ,4.9067  ,9.9186  ,-12.289  ,iso-1
18193  ,3.467e+002  ,4.9067  ,9.9186  ,-13.735  ,iso-1
18194  ,3.464e+002  ,4.9067  ,9.9186  ,-15.182  ,iso-1
18195  ,3.461e+002  ,4.9067  ,9.9186  ,-16.628  ,iso-1
18196  ,3.458e+002  ,4.9067  ,9.9186  ,-18.074  ,iso-1
18197  ,3.455e+002  ,4.9067  ,9.9186  ,-19.521  ,iso-1
18198  ,3.453e+002  ,4.9067  ,9.9186  ,-20.967  ,iso-1
18199  ,3.450e+002  ,4.9067  ,9.9186  ,-22.414  ,iso-1
18200  ,3.448e+002  ,4.9067  ,9.9186  ,-23.86  ,iso-1
18201  ,3.446e+002  ,4.9067  ,9.9186  ,-25.306  ,iso-1
18202  ,3.445e+002  ,4.9067  ,9.9186  ,-26.753  ,iso-1
18203  ,3.443e+002  ,4.9067  ,9.9186  ,-28.199  ,iso-1
18204  ,3.442e+002  ,4.9067  ,9.9186  ,-29.646  ,iso-1
18205  ,3.441e+002  ,6.3327  ,9.9186  ,19.532  ,iso-1
18206  ,3.442e+002  ,6.3327  ,9.9186  ,18.085  ,iso-1
18207  ,3.443e+002  ,6.3327  ,9.9186  ,16.639  ,iso-1
18208  ,3.445e+002  ,6.3327  ,9.9186  ,15.192  ,iso-1
18209  ,3.447e+002  ,6.3327  ,9.9186  ,13.746  ,iso-1
18210  ,3.449e+002  ,6.3327  ,9.9186  ,12.3  ,iso-1
18211  ,3.451e+002  ,6.3327  ,9.9186  ,10.853  ,iso-1
18212  ,3.453e+002  ,6.3327  ,9.9186  ,9.4069  ,iso-1
18213  ,3.456e+002  ,6.3327  ,9.9186  ,7.9605  ,iso-1
18214  ,3.458e+002  ,6.3327  ,9.9186  ,6.5141  ,iso-1
18215  ,3.461e+002  ,6.3327  ,9.9186  ,5.0677  ,iso-1
18216  ,3.463e+002  ,6.3327  ,9.9186  ,3.6214  ,iso-1
18217  ,3.466e+002  ,6.3327  ,9.9186  ,2.175  ,iso-1
18218  ,3.468e+002  ,6.3327  ,9.9186  ,0.72857  ,iso-1
18219  ,3.470e+002  ,6.3327  ,9.9186  ,-0.71781  ,iso-1
18220  ,3.472e+002  ,6.3327  ,9.9186  ,-2.1642  ,iso-1
18221  ,3.473e+002  ,6.3327  ,9.9186  ,-3.6106  ,iso-1
18222  ,3.474e+002  ,6.3327  ,9.9186  ,-5.057  ,iso-1
18223  ,3.473e+002  ,6.3327  ,9.9186  ,-6.5034  ,iso-1
18224  ,3.472e+002  ,6.3327  ,9.9186  ,-7.9498  ,iso-1
18225  ,3.470e+002  ,6.3327  ,9.9186  ,-9.3961  ,iso-1
18226  ,3.468e+002  ,6.3327  ,9.9186  ,-10.843  ,iso-1
18227  ,3.466e+002  ,6.3327  ,9.9186  ,-12.289  ,iso-1
18228  ,3.463e+002  ,6.3327  ,9.9186  ,-13.735  ,iso-1
18229  ,3.461e+002  ,6.3327  ,9.9186  ,-15.182  ,iso-1
18230  ,3.458e+002  ,6.3327  ,9.9186  ,-16.628  ,iso-1
18231  ,3.456e+002  ,6.3327  ,9.9186  ,-18.074  ,iso-1
18232  ,3.453e+002  ,6.3327  ,9.9186  ,-19.521  ,iso-1
18233  ,3.451e+002  ,6.3327  ,9.9186  ,-20.967  ,iso-1
18234  ,3.449e+002  ,6.3327  ,9.9186  ,-22.414  ,iso-1
18235  ,3.447e+002  ,6.3327  ,9.9186  ,-23.86  ,iso-1
18236  ,3.445e+002  ,6.3327  ,9.9186  ,-25.306  ,iso-1
18237  ,3.443e+002  ,6.3327  ,9.9186  ,-26.753  ,iso-1
18238  ,3.442e+002  ,6.3327  ,9.9186  ,-28.199  ,iso-1
18239  ,3.441e+002  ,6.3327  ,9.9186  ,-29.646  ,iso-1
18240  ,3.440e+002  ,7.7586  ,9.9186  ,19.532  ,iso-1
18241  ,3.441e+002  ,7.7586  ,9.9186  ,18.085  ,iso-1
18242  ,3.442e+002  ,7.7586  ,9.9186  ,16.639  ,iso-1
18243  ,3.444e+002  ,7.7586  ,9.9186  ,15.192  ,iso-1
18244  ,3.445e+002  ,7.7586  ,9.9186  ,13.746  ,iso-1
18245  ,3.447e+002  ,7.7586  ,9.9186  ,12.3  ,iso-1
18246  ,3.449e+002  ,7.7586  ,9.9186  ,10.853  ,iso-1
18247  ,3.451e+002  ,7.7586  ,9.9186  ,9.4069  ,iso-1
18248  ,3.453e+002  ,7.7586  ,9.9186  ,7.9605  ,iso-1
18249  ,3.455e+002  ,7.7586  ,9.9186  ,6.5141  ,iso-1
18250  ,3.458e+002  ,7.7586  ,9.9186  ,5.0677  ,iso-1
18251  ,3.460e+002  ,7.7586  ,9.9186  ,3.6214  ,iso-1
18252  ,3.462e+002  ,7.7586  ,9.9186  ,2.175  ,iso-1
18253  ,3.464e+002  ,7.7586  ,9.9186  ,0.72857  ,iso-1
18254  ,3.466e+002  ,7.7586  ,9.9186  ,-0.71781  ,iso-1
18255  ,3.467e+002  ,7.7586  ,9.9186  ,-2.1642  ,iso-1
18256  ,3.468e+002  ,7.7586  ,9.9186  ,-3.6106  ,iso-1
18257  ,3.468e+002  ,7.7586  ,9.9186  ,-5.057  ,iso-1
18258  ,3.468e+002  ,7.7586  ,9.9186  ,-6.5034  ,iso-1
18259  ,3.467e+002  ,7.7586  ,9.9186  ,-7.9498  ,iso-1
18260  ,3.466e+002  ,7.7586  ,9.9186  ,-9.3961  ,iso-1
18261  ,3.464e+002  ,7.7586  ,9.9186  ,-10.843  ,iso-1
18262  ,3.462e+002  ,7.7586  ,9.9186  ,-12.289  ,iso-1
18263  ,3.460e+002  ,7.7586  ,9.9186  ,-13.735  ,iso-1
18264  ,3.458e+002  ,7.7586  ,9.9186  ,-15.182  ,iso-1
18265  ,3.455e+002  ,7.7586  ,9.9186  ,-16.628  ,iso-1
18266  ,3.453e+002  ,7.7586  ,9.9186  ,-18.074  ,iso-1
18267  ,3.451e+002  ,7.7586  ,9.9186  ,-19.521  ,iso-1
18268  ,3.449e+002  ,7.7586  ,9.9186  ,-20.967  ,iso-1
18269  ,3.447e+002  ,7.7586  ,9.9186  ,-22.414  ,iso-1
18270  ,3.445e+002  ,7.7586  ,9.9186  ,-23.86  ,iso-1
18271  ,3.444e+002  ,7.7586  ,9.9186  ,-25.306  ,iso-1
18272  ,3.442e+002  ,7.7586  ,9.9186  ,-26.753  ,iso-1
18273  ,3.441e+002  ,7.7586  ,9.9186  ,-28.199  ,iso-1
18274  ,3.440e+002  ,7.7586  ,9.9186  ,-29.646  ,iso-1
18275  ,3.439e+002  ,9.1846  ,9.9186  ,19.532  ,iso-1
18276  ,3.440e+002  ,9.1846  ,9.9186  ,18.085  ,iso-1
18277  ,3.441e+002  ,9.1846  ,9.9186  ,16.639  ,iso-1
18278  ,3.442e+002  ,9.1846  ,9.9186  ,15.192  ,iso-1
18279  ,3.444e+002  ,9.1846  ,9.9186  ,13.746  ,iso-1
18280  ,3.445e+002  ,9.1846  ,9.9186  ,12.3  ,iso-1
18281  ,3.447e+002  ,9.1846  ,9.9186  ,10.853  ,iso-1
18282  ,3.449e+002  ,9.1846  ,9.9186  ,9.4069  ,iso-1
18283  ,3.451e+002  ,9.1846  ,9.9186  ,7.9605  ,iso-1
18284  ,3.453e+002  ,9.1846  ,9.9186  ,6.5141  ,iso-1
18285  ,3.455e+002  ,9.1846  ,9.9186  ,5.0677  ,iso-1
18286  ,3.457e+002  ,9.1846  ,9.9186  ,3.6214  ,iso-1
18287  ,3.458e+002  ,9.1846  ,9.9186  ,2.175  ,iso-1
18288  ,3.460e+002  ,9.1846  ,9.9186  ,0.72857  ,iso-1
18289  ,3.461e+002  ,9.1846  ,9.9186  ,-0.71781  ,iso-1
18290  ,3.462e+002  ,9.1846  ,9.9186  ,-2.1642  ,iso-1
18291  ,3.463e+002  ,9.1846  ,9.9186  ,-3.6106  ,iso-1
18292  ,3.463e+002  ,9.1846  ,9.9186  ,-5.057  ,iso-1
18293  ,3.463e+002  ,9.1846  ,9.9186  ,-6.5034  ,iso-1
18294  ,3.462e+002  ,9.1846  ,9.9186  ,-7.9498  ,iso-1
18295  ,3.461e+002  ,9.1846  ,9.9186  ,-9.3961  ,iso-1
18296  ,3.460e+002  ,9.1846  ,9.9186  ,-10.843  ,iso-1
18297  ,3.458e+002  ,9.1846  ,9.9186  ,-12.289  ,iso-1
18298  ,3.457e+002  ,9.1846  ,9.9186  ,-13.735  ,iso-1
18299  ,3.455e+002  ,9.1846  ,9.9186  ,-15.182  ,iso-1
18300  ,3.453e+002  ,9.1846  ,9.9186  ,-16.628  ,iso-1
18301  ,3.451e+002  ,9.1846  ,9.9186  ,-18.074  ,iso-1
18302  ,3.449e+002  ,9.1846  ,9.9186  ,-19.521  ,iso-1
18303  ,3.447e+002  ,9.1846  ,9.9186  ,-20.967  ,iso-1
18304  ,3.445e+002  ,9.1846  ,9.9186  ,-22.414  ,iso-1
18305  ,3.444e+002  ,9.1846  ,9.9186  ,-23.86  ,iso-1
18306  ,3.442e+002  ,9.1846  ,9.9186  ,-25.306  ,iso-1
18307  ,3.441e+002  ,9.1846  ,9.9186  ,-26.753  ,iso-1
18308  ,3.440e+002  ,9.1846  ,9.9186  ,-28.199  ,iso-1
18309  ,3.439e+002  ,9.1846  ,9.9186  ,-29.646  ,iso-1
18310  ,3.438e+002  ,10.611  ,9.9186  ,19.532  ,iso-1
18311  ,3.439e+002  ,10.611  ,9.9186  ,18.085  ,iso-1
18312  ,3.440e+002  ,10.611  ,9.9186  ,16.639  ,iso-1
18313  ,3.441e+002  ,10.611  ,9.9186  ,15.192  ,iso-1
18314  ,3.442e+002  ,10.611  ,9.9186  ,13.746  ,iso-1
18315  ,3.444e+002  ,10.611  ,9.9186  ,12.3  ,iso-1
18316  ,3.445e+002  ,10.611  ,9.9186  ,10.853  ,iso-1
18317  ,3.447e+002  ,10.611  ,9.9186  ,9.4069  ,iso-1
18318  ,3.449e+002  ,10.611  ,9.9186  ,7.9605  ,iso-1
18319  ,3.450e+002  ,10.611  ,9.9186  ,6.5141  ,iso-1
18320  ,3.452e+002  ,10.611  ,9.9186  ,5.0677  ,iso-1
18321  ,3.454e+002  ,10.611  ,9.9186  ,3.6214  ,iso-1
18322  ,3.455e+002  ,10.611  ,9.9186  ,2.175  ,iso-1
18323  ,3.456e+002  ,10.611  ,9.9186  ,0.72857  ,iso-1
18324  ,3.457e+002  ,10.611  ,9.9186  ,-0.71781  ,iso-1
18325  ,3.458e+002  ,10.611  ,9.9186  ,-2.1642  ,iso-1
18326  ,3.459e+002  ,10.611  ,9.9186  ,-3.6106  ,iso-1
18327  ,3.459e+002  ,10.611  ,9.9186  ,-5.057  ,iso-1
18328  ,3.459e+002  ,10.611  ,9.9186  ,-6.5034  ,iso-1
18329  ,3.458e+002  ,10.611  ,9.9186  ,-7.9498  ,iso-1
18330  ,3.457e+002  ,10.611  ,9.9186  ,-9.3961  ,iso-1
18331  ,3.456e+002  ,10.611  ,9.9186  ,-10.843  ,iso-1
18332  ,3.455e+002  ,10.611  ,9.9186  ,-12.289  ,iso-1
18333  ,3.454e+002  ,10.611  ,9.9186  ,-13.735  ,iso-1
18334  ,3.452e+002  ,10.611  ,9.9186  ,-15.182  ,iso-1
18335  ,3.450e+002  ,10.611  ,9.9186  ,-16.628  ,iso-1
18336  ,3.449e+002  ,10.611  ,9.9186  ,-18.074  ,iso-1
18337  ,3.447e+002  ,10.611  ,9.9186  ,-19.521  ,iso-1
18338  ,3.445e+002  ,10.611  ,9.9186  ,-20.967  ,iso-1
18339  ,3.444e+002  ,10.611  ,9.9186  ,-22.414  ,iso-1
18340  ,3.442e+002  ,10.611  ,9.9186  ,-23.86  ,iso-1
18341  ,3.441e+002  ,10.611  ,9.9186  ,-25.306  ,iso-1
18342  ,3.440e+002  ,10.611  ,9.9186  ,-26.753  ,iso-1
18343  ,3.439e+002  ,10.611  ,9.9186  ,-28.199  ,iso-1
18344  ,3.438e+002  ,10.611  ,9.9186  ,-29.646  ,iso-1
18345  ,3.437e+002  ,12.037  ,9.9186  ,19.532  ,iso-1
18346  ,3.437e+002  ,12.037  ,9.9186  ,18.085  ,iso-1
18347  ,3.438e+002  ,12.037  ,9.9186  ,16.639  ,iso-1
18348  ,3.440e+002  ,12.037  ,9.9186  ,15.192  ,iso-1
18349  ,3.441e+002  ,12.037  ,9.9186  ,13.746  ,iso-1
18350  ,3.442e+002  ,12.037  ,9.9186  ,12.3  ,iso-1
18351  ,3.444e+002  ,12.037  ,9.9186  ,10.853  ,iso-1
18352  ,3.445e+002  ,12.037  ,9.9186  ,9.4069  ,iso-1
18353  ,3.446e+002  ,12.037  ,9.9186  ,7.9605  ,iso-1
18354  ,3.448e+002  ,12.037  ,9.9186  ,6.5141  ,iso-1
18355  ,3.449e+002  ,12.037  ,9.9186  ,5.0677  ,iso-1
18356  ,3.451e+002  ,12.037  ,9.9186  ,3.6214  ,iso-1
18357  ,3.452e+002  ,12.037  ,9.9186  ,2.175  ,iso-1
18358  ,3.453e+002  ,12.037  ,9.9186  ,0.72857  ,iso-1
18359  ,3.454e+002  ,12.037  ,9.9186  ,-0.71781  ,iso-1
18360  ,3.455e+002  ,12.037  ,9.9186  ,-2.1642  ,iso-1
18361  ,3.455e+002  ,12.037  ,9.9186  ,-3.6106  ,iso-1
18362  ,3.455e+002  ,12.037  ,9.9186  ,-5.057  ,iso-1
18363  ,3.455e+002  ,12.037  ,9.9186  ,-6.5034  ,iso-1
18364  ,3.455e+002  ,12.037  ,9.9186  ,-7.9498  ,iso-1
18365  ,3.454e+002  ,12.037  ,9.9186  ,-9.3961  ,iso-1
18366  ,3.453e+002  ,12.037  ,9.9186  ,-10.843  ,iso-1
18367  ,3.452e+002  ,12.037  ,9.9186  ,-12.289  ,iso-1
18368  ,3.451e+002  ,12.037  ,9.9186  ,-13.735  ,iso-1
18369  ,3.449e+002  ,12.037  ,9.9186  ,-15.182  ,iso-1
18370  ,3.448e+002  ,12.037  ,9.9186  ,-16.628  ,iso-1
18371  ,3.446e+002  ,12.037  ,9.9186  ,-18.074  ,iso-1
18372  ,3.445e+002  ,12.037  ,9.9186  ,-19.521  ,iso-1
18373  ,3.444e+002  ,12.037  ,9.9186  ,-20.967  ,iso-1
18374  ,3.442e+002  ,12.037  ,9.9186  ,-22.414  ,iso-1
18375  ,3.441e+002  ,12.037  ,9.9186  ,-23.86  ,iso-1
18376  ,3.440e+002  ,12.037  ,9.9186  ,-25.306  ,iso-1
18377  ,3.438e+002  ,12.037  ,9.9186  ,-26.753  ,iso-1
18378  ,3.437e+002  ,12.037  ,9.9186  ,-28.199  ,iso-1
18379  ,3.437e+002  ,12.037  ,9.9186  ,-29.646  ,iso-1
18380  ,3.436e+002  ,13.462  ,9.9186  ,19.532  ,iso-1
18381  ,3.436e+002  ,13.462  ,9.9186  ,18.085  ,iso-1
18382  ,3.437e+002  ,13.462  ,9.9186  ,16.639  ,iso-1
18383  ,3.438e+002  ,13.462  ,9.9186  ,15.192  ,iso-1
18384  ,3.439e+002  ,13.462  ,9.9186  ,13.746  ,iso-1
18385  ,3.441e+002  ,13.462  ,9.9186  ,12.3  ,iso-1
18386  ,3.442e+002  ,13.462  ,9.9186  ,10.853  ,iso-1
18387  ,3.443e+002  ,13.462  ,9.9186  ,9.4069  ,iso-1
18388  ,3.444e+002  ,13.462  ,9.9186  ,7.9605  ,iso-1
18389  ,3.446e+002  ,13.462  ,9.9186  ,6.5141  ,iso-1
18390  ,3.447e+002  ,13.462  ,9.9186  ,5.0677  ,iso-1
18391  ,3.448e+002  ,13.462  ,9.9186  ,3.6214  ,iso-1
18392  ,3.449e+002  ,13.462  ,9.9186  ,2.175  ,iso-1
18393  ,3.450e+002  ,13.462  ,9.9186  ,0.72857  ,iso-1
18394  ,3.451e+002  ,13.462  ,9.9186  ,-0.71781  ,iso-1
18395  ,3.451e+002  ,13.462  ,9.9186  ,-2.1642  ,iso-1
18396  ,3.452e+002  ,13.462  ,9.9186  ,-3.6106  ,iso-1
18397  ,3.452e+002  ,13.462  ,9.9186  ,-5.057  ,iso-1
18398  ,3.452e+002  ,13.462  ,9.9186  ,-6.5034  ,iso-1
18399  ,3.451e+002  ,13.462  ,9.9186  ,-7.9498  ,iso-1
18400  ,3.451e+002  ,13.462  ,9.9186  ,-9.3961  ,iso-1
18401  ,3.450e+002  ,13.462  ,9.9186  ,-10.843  ,iso-1
18402  ,3.449e+002  ,13.462  ,9.9186  ,-12.289  ,iso-1
18403  ,3.448e+002  ,13.462  ,9.9186  ,-13.735  ,iso-1
18404  ,3.447e+002  ,13.462  ,9.9186  ,-15.182  ,iso-1
18405  ,3.446e+002  ,13.462  ,9.9186  ,-16.628  ,iso-1
